Order Number,Order Date,Net Amount,Line Number,Part Description,Unit Cost,Order Quantity,Line Cost,Vendor ID,Vendor Name,Location Name
TSF/02360     ,12/05/2023,6969.68,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","6,969.68",1,6969.68,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/02361     ,12/05/2023,6742.96,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","6,742.96",1,6742.96,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/02362     ,12/05/2023,6657.63,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","6,657.63",1,6657.63,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/02363     ,12/05/2023,6742.96,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","6,742.96",1,6742.96,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/02364     ,12/05/2023,6657.63,1,"PROFESSIONAL SERVICES, LEARNING & DEVELOPMENT CONSULTANCY   ","6,657.63",1,6657.63,20890       ,NORTHAMPTONSHIRE COUNTY       ,INTER OPERABILITY SFE                                       
TSF/01966     ,19/04/2023,9500,1,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES       ","9,500.00",1,9500,16534       ,MAYORS OFF FOR POLICING&CRIME ,INTERNATIONAL SEARCH AND RESCUE (ISAR)                      
TSF/02633     ,06/06/2023,9000,1,LEARNING SUPPORT TRAINING     COURSES                       ,1.00,"9,000",9000,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/02743     ,13/06/2023,9000,1,LEARNING SUPPORT TRAINING     COURSES                       ,1.00,"9,000",9000,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/02744     ,13/06/2023,8625,1,LEARNING SUPPORT TRAINING     COURSES                       ,575.00,15,8625,22041       ,Genius Within CIC             ,PEOPLE SERVICES - LEARNING SUPPORT                          
TSF/02262     ,09/05/2023,7651.04,1,OCCUPATIONAL HEALTH MONTHLY CONTRACT FEE                    ,"7,651.04",1,7651.04,17970       ,HEALTH MANAGEMENT LIMITED     ,PEOPLE SERVICES - WELLBEING                                 
TSF/02741     ,13/06/2023,7115.54,1,MEDICAL APPEAL HEARING                                      ,"7,115.54",1,7115.54,22037       ,Duradiamond Healthcare LTD    ,PEOPLE SERVICES - WELLBEING                                 
TSF/02150     ,03/05/2023,8758.59,1,"KONICA, C3070L, MFD, COLOUR,  SHEET FEEDER, QUARTERLY RENTAL",962.35,3,2887.05,20453       ,KONICA MINOLTA BUSINESS       ,"COMMUNICATIONS DIVISION, PHOTOCOPYING  UNIT                 "
TSF/02150     ,03/05/2023,8758.59,2,"KONICA, C3070L, MFD, COLOUR,  2500 SHEET, QUARTERLY RENTAL  ","1,016.21",3,3048.63,20453       ,KONICA MINOLTA BUSINESS       ,"COMMUNICATIONS DIVISION, PHOTOCOPYING  UNIT                 "
TSF/02150     ,03/05/2023,8758.59,3,"KONICA, C3070L, MFD, COLOUR,  SCANNER, QUARTERLY RENTAL     ",940.97,3,2822.91,20453       ,KONICA MINOLTA BUSINESS       ,"COMMUNICATIONS DIVISION, PHOTOCOPYING  UNIT                 "
TSF/02814     ,15/06/2023,5133,1,AGENCY STAFF ADMIN AND CLERICAL (HOURLY RATE) - NON ADECCO  ,1.00,"5,133",5133,21038       ,GATENBY SANDERSON LTD         ,TRAINING PERFORMANCE                                        
TSF/01943     ,17/04/2023,6740,1,REPAIRS TO BLUES AND TWOS                                   ,50.00,4,200,13250       ,Pullman Motors Engineering    ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/01943     ,17/04/2023,6740,2,BLUES AND TWOS - EQUIPMENT    REMOVAL                       ,120.00,8,960,13250       ,Pullman Motors Engineering    ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/01943     ,17/04/2023,6740,3,INSPECTION OF LEASE CARS -    RETURN INSPECTION             ,50.00,9,450,13250       ,Pullman Motors Engineering    ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/01943     ,17/04/2023,6740,4,BLUES AND TWOS - FITTING NEW  EQUIPMENT                     ,400.00,12,4800,13250       ,Pullman Motors Engineering    ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/01943     ,17/04/2023,6740,5,INSPECTION OF LEASE CARS -    DELIVERY INSPECTION           ,30.00,11,330,13250       ,Pullman Motors Engineering    ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/02422     ,18/05/2023,6185,1,"OPERATIONAL EQUIPMENT, FIRE - EQUIPMENT & SUPPLIES          ",154.00,20,3080,17493       ,REDTRONIC LTD                 ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/02422     ,18/05/2023,6185,2,"OPERATIONAL EQUIPMENT, FIRE - EQUIPMENT & SUPPLIES          ",154.00,20,3080,17493       ,REDTRONIC LTD                 ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/02422     ,18/05/2023,6185,3,"OPERATIONAL EQUIPMENT, FIRE - EQUIPMENT & SUPPLIES          ",25.00,1,25,17493       ,REDTRONIC LTD                 ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
TSF/02501     ,24/05/2023,7803.44,1,"CHARGEPOINT, GROUND UNIT                                    ","7,803.44",1,7803.44,20295       ,CHARGEMASTER PLC              ,PROCUREMENT - ELECTRIC VEHICLE CHARGEPOINTS                 
PGS/13186     ,06/04/2023,7525.51,1,YELLOW BA LOG BOOK FORM 5981B YELLOW                        ,4.18,"1,800",7525.51,21577       ,Corporate Document Services   ,PEG CROYDON GENERAL PURCHASING                              
PGS/13221     ,25/04/2023,6750.78,1,CONSIGNMENT STOCK-SHOULDER PAD LHS/3355975/PG7001/APR-JUN 23,0.00,1,0,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13221     ,25/04/2023,6750.78,2,PSS7000 SHOULDER PAD(LH)      PG7001 APRIL USAGE            ,64.10,14,897.4,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13221     ,25/04/2023,6750.78,3,PSS7000 SHOULDER PAD(LH)      PG7001 MAY USAGE              ,64.10,6,384.6,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13221     ,25/04/2023,6750.78,4,PSS7000 SHOULDER PAD(LH)      PG7001 APRIL USAGE            ,64.10,30,1923,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13221     ,25/04/2023,6750.78,5,PSS7000 SHOULDER PAD(LH)      PG7001                        ,64.10,28,1794.8,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13362     ,29/06/2023,5012,2,SERVICE OWAMAT SEPERATOR                                    ,167.00,1,167,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13362     ,29/06/2023,5012,3,PAS 10 SEPERATOR                                            ,"3,110.00",1,3110,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13362     ,29/06/2023,5012,4,FINAL DELIVERY HOSE                                         ,110.00,1,110,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13362     ,29/06/2023,5012,5,BLOWDOWN HOSE                                               ,65.00,1,65,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13362     ,29/06/2023,5012,6,LABOUR                                                      ,600.00,1,600,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,5,BODYGUARD 7000 BACK UP RING   - PG7055   PACK OF 20         ,0.77,40,30.64,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,6,BODYGUARD 7000 O RING         - PG7058   PACK OF 20         ,0.24,40,9.4,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,7,ESA LDV - ATB ASSY                                    PG7201,39.24,60,2354.4,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,8,ESA LDV - BODY                PG7206                        ,12.86,20,257.2,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,9,ESA LDV - TAIL CLIP           PG7208   PACK OF 10           ,0.28,100,27.8,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13362     ,29/06/2023,5012,1,CHARGING VALVES SERVICE KITS                                ,40.00,24,960,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13275     ,26/04/2023,7206.2,2,POSTAGE AND PACKING                                         ,56.00,1,56,16060       ,CMT                           ,PEG CROYDON GENERAL PURCHASING                              
PGS/13277     ,28/04/2023,5200.08,1,MONTHLY HIRE PORTAKABIN AT BARKING                          ,433.34,12,5200.08,11836       ,PORTAKABIN LTD                ,PEG CROYDON GENERAL PURCHASING                              
PGS/13280     ,03/05/2023,9435,2,VALVE KIT                     E0204 PACK OF 1               ,18.87,500,9435,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,1,CYLINDER VALVE KIT            PG7929                        ,41.80,100,4180,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,3,PSS7000 ADJUSTING STRAP SPARESPG7005   PACK OF 2            ,21.65,20,433,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13323     ,07/06/2023,7359.24,4,PSS7000 CYLINDER STRAP        BUCKLE END - PG7007           ,13.36,5,66.8,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,6,PSS7000 SHOULDER PAD(RH)      PG7002 JUNE USAGE             ,75.59,26,1965.34,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,7,PSS7000 SHOULDER PAD(RH)      PG7002 JUNE USAGE             ,75.59,24,1814.16,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13245     ,25/04/2023,7981,1,CONSIGNMENT STOCK-MASK BODY/R56487/PG7102/APR-JUN 23        ,0.00,1,0,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13245     ,25/04/2023,7981,2,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000 - PG7102      ,28.57,100,2857,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13245     ,25/04/2023,7981,3,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000 - PG7102      ,"5,124.00",1,5124,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13275     ,26/04/2023,7206.2,1,BOOSTER YELLOW HOSEREEL       18.3M X 22MM 0715484          ,357.51,20,7150.2,16060       ,CMT                           ,PEG CROYDON GENERAL PURCHASING                              
PGS/13221     ,25/04/2023,6750.78,6,PSS7000 SHOULDER PAD(LH)      PG7001 JUNE USAGE             ,79.59,22,1750.98,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,1,CONSIGNMENT STOCK-SHOULDER PAD RHS/3355976/PG7002/APR-JUN 23,0.00,1,0,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,2,PSS7000 SHOULDER PAD(RH)      PG7002 APRIL USAGE            ,64.10,16,1025.6,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,3,PSS7000 SHOULDER PAD(RH)      PG7002 MAY USAGE              ,75.59,4,302.36,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,4,PSS7000 SHOULDER PAD(RH)      PG7002 APRIL USAGE            ,75.59,30,2267.7,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
PGS/13225     ,25/04/2023,7743,5,PSS7000 SHOULDER PAD(RH)      PG7002                        ,367.84,1,367.84,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
TSF/01907     ,13/04/2023,5664,1,"PROFESSIONAL SERVICES, INTERIM MANAGERS                     ",708.00,8,5664,21038       ,GATENBY SANDERSON LTD         ,PROCUREMENT CENTRAL ADMINISTRATION TEAM                     
