Order Number,Order Date,Net Amount,Line Number,Part Description,Unit Cost,Order Quantity,Line Cost,Vendor ID,Vendor Name,Location Name
PGS/13475     ,26/09/2023,5439.9,1,FPS 7000 RA-EPDM-M2-PC-EPDM                                 ,181.33,30,5439.9,2552        ,DRAEGER SAFETY UK LIMITED     ,PEG CROYDON GENERAL PURCHASING                              
TSF/03523     ,17/08/2023,8000,1,"PROFESSIONAL SERVICES, EVENTS ORGANISATION                  ","8,000.00",1,8000,22543       ,Calder Conferences Limited    ,PROCUREMENT CORPORATE PROCUREMENT SERVICES                  
TSF/03162     ,20/07/2023,7164.8,1,DELIVERY CHARGE (ENTEL)                                     ,9.00,1,9,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
TSF/03162     ,20/07/2023,7164.8,2,RADIO REPAIRS (ENTEL)                                       ,66.00,1,66,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
TSF/03162     ,20/07/2023,7164.8,3,RADIO REPAIRS (ENTEL)                                       ,133.80,6,802.8,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
TSF/03162     ,20/07/2023,7164.8,4,RADIO REPAIRS (ENTEL)                                       ,259.00,23,5957,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
TSF/03162     ,20/07/2023,7164.8,5,RADIO REPAIRS (ENTEL)                                       ,66.00,5,330,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
TSF/03216     ,27/07/2023,8038,1,RADIO REPAIRS (ENTEL)                                       ,259.00,31,8029,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
TSF/03216     ,27/07/2023,8038,2,DELIVERY CHARGE (ENTEL)                                     ,9.00,1,9,16709       ,ENTEL UK LTD                  ,"ITD  RADIO GROUP, RUISLIP                                   "
,,,,,,,,,,
